Timestamp,CPU Usage (%),RAM Usage (%),CPU Temp (°C),Disk Read (KB/s),Disk Write (KB/s),Network Out (KB/s),Process ID,Process Name,Ransomware
2025-03-16 12:13:22,3.6,33.8,42.75,4.38,157.89,0.04,8382,python3,0
2025-03-16 12:13:24,2.0,33.8,49.125,4.38,157.85,0.04,8382,python3,0
2025-03-16 12:13:26,1.0,33.8,46.0,4.37,157.81,0.04,8382,python3,0
2025-03-16 12:13:28,1.0,33.8,42.75,4.37,157.77,0.04,8382,python3,0
2025-03-16 12:13:30,2.0,33.8,39.5,4.37,158.04,0.04,8382,python3,0
2025-03-16 12:13:32,3.0,33.8,36.75,4.37,158.0,0.04,1195,gnome-shell,0
2025-03-16 12:13:34,2.0,33.8,36.5,4.36,157.96,0.04,8382,python3,0
2025-03-16 12:13:36,3.0,33.8,43.125,4.36,157.91,0.04,8382,python3,0
2025-03-16 12:13:38,1.0,33.8,40.0,4.36,157.88,0.04,8382,python3,0
2025-03-16 12:13:40,1.0,33.8,36.875,4.35,157.83,0.04,8382,python3,0
2025-03-16 12:13:42,1.0,33.8,36.5,4.35,157.98,0.04,8382,python3,0
2025-03-16 12:13:44,1.0,33.8,36.5,4.35,158.04,0.04,8382,python3,0
2025-03-16 12:13:46,8.7,33.8,36.5,4.35,158.02,0.04,1195,gnome-shell,0
2025-03-16 12:13:48,6.6,33.8,43.75,4.34,157.97,0.04,1195,gnome-shell,0
2025-03-16 12:13:50,5.1,33.8,40.5,4.34,157.93,0.04,1195,gnome-shell,0
2025-03-16 12:13:52,1.5,33.8,37.375,4.34,157.89,0.04,1195,gnome-shell,0
2025-03-16 12:13:54,1.5,33.8,36.5,4.34,157.85,0.04,8382,python3,0
2025-03-16 12:13:56,1.0,33.8,36.375,4.33,157.81,0.04,1195,gnome-shell,0
2025-03-16 12:13:58,2.0,33.8,36.25,4.33,157.76,0.04,8382,python3,0
2025-03-16 12:14:00,2.0,33.8,42.875,4.33,157.72,0.04,1086,mysqld,0
2025-03-16 12:14:02,1.0,33.8,39.875,4.33,157.68,0.04,8382,python3,0
2025-03-16 12:14:05,1.0,33.8,36.625,4.32,157.64,0.04,8382,python3,0
2025-03-16 12:14:07,3.5,33.8,36.5,4.32,157.6,0.04,1195,gnome-shell,0
2025-03-16 12:14:09,2.5,33.8,36.5,4.32,157.56,0.04,8382,python3,0
2025-03-16 12:14:11,2.5,33.8,43.375,4.32,157.52,0.04,8382,python3,0
2025-03-16 12:14:13,1.5,33.8,40.125,4.31,157.94,0.04,8382,python3,0
2025-03-16 12:14:15,0.5,33.8,37.0,4.31,157.9,0.04,8382,python3,0
2025-03-16 12:14:17,2.0,33.8,36.5,4.31,157.86,0.04,8382,python3,0
2025-03-16 12:14:19,3.5,33.8,36.5,4.31,157.94,0.04,1195,gnome-shell,0
2025-03-16 12:14:21,3.0,33.8,36.375,4.3,157.9,0.04,8382,python3,0
2025-03-16 12:14:23,2.0,33.8,43.0,4.3,157.85,0.04,8382,python3,0
2025-03-16 12:14:25,1.5,33.8,39.875,4.3,157.82,0.04,8382,python3,0
2025-03-16 12:14:27,0.5,33.8,36.75,4.3,157.85,0.04,8382,python3,0
2025-03-16 12:14:29,1.5,33.8,36.5,4.29,157.81,0.04,8382,python3,0
2025-03-16 12:14:31,1.0,33.8,36.5,4.29,157.77,0.04,1195,gnome-shell,0
2025-03-16 12:14:33,2.5,33.8,36.5,4.29,157.73,0.04,8382,python3,0
2025-03-16 12:14:35,2.0,33.8,43.375,4.29,157.69,0.04,8382,python3,0
2025-03-16 12:14:37,1.0,33.8,40.125,4.28,157.65,0.04,8382,python3,0
2025-03-16 12:14:39,1.5,33.8,37.0,4.28,157.69,0.04,1086,mysqld,0
2025-03-16 12:14:41,1.0,33.8,36.5,4.28,157.65,0.04,8382,python3,0
2025-03-16 12:14:43,2.0,33.8,36.5,4.28,158.06,0.04,1195,gnome-shell,0
2025-03-16 12:14:45,2.0,33.8,36.5,4.27,158.02,0.04,1086,mysqld,0
2025-03-16 12:14:48,2.5,33.8,43.5,4.27,157.98,0.04,8382,python3,0
2025-03-16 12:14:50,1.0,33.8,40.25,4.27,158.07,0.04,8382,python3,0
2025-03-16 12:14:52,1.5,33.8,37.25,4.27,158.05,0.04,994,pulseaudio,0
2025-03-16 12:14:54,3.5,33.8,36.5,4.26,158.01,0.04,1195,gnome-shell,0
2025-03-16 12:14:56,1.0,33.8,36.375,4.26,157.97,0.04,8382,python3,0
2025-03-16 12:14:58,2.5,33.8,36.25,4.26,157.92,0.04,8382,python3,0
2025-03-16 12:15:00,3.0,33.8,43.125,4.26,157.9,0.04,8382,python3,0
2025-03-16 12:15:02,1.5,33.8,39.875,4.25,157.86,0.04,8382,python3,0
2025-03-16 12:15:04,1.5,33.8,36.75,4.25,157.82,0.04,8382,python3,0
2025-03-16 12:15:06,1.5,33.8,36.375,4.25,157.78,0.04,8382,python3,0
2025-03-16 12:15:08,1.0,33.8,36.25,4.25,157.74,0.04,1086,mysqld,0
2025-03-16 12:15:10,2.0,33.8,36.0,4.24,157.7,0.04,8382,python3,0
2025-03-16 12:15:12,2.0,33.8,42.875,4.24,157.66,0.04,8382,python3,0
2025-03-16 12:15:14,1.0,33.8,39.625,4.24,157.99,0.04,8382,python3,0
2025-03-16 12:15:16,1.0,33.8,36.75,4.24,157.95,0.04,8382,python3,0
2025-03-16 12:15:18,1.5,33.8,36.25,4.23,158.01,0.04,8382,python3,0
2025-03-16 12:15:20,1.0,33.8,36.0,4.23,157.97,0.04,8382,python3,0
2025-03-16 12:15:22,2.0,33.8,36.0,4.23,157.93,0.04,8382,python3,0
2025-03-16 12:15:24,2.5,33.8,42.375,4.23,157.91,0.04,8382,python3,0
2025-03-16 12:15:26,1.5,33.8,39.375,4.22,157.87,0.04,8382,python3,0
2025-03-16 12:15:28,1.5,33.8,36.5,4.22,157.83,0.04,8382,python3,0
2025-03-16 12:15:30,1.5,33.8,36.5,4.22,157.79,0.04,8382,python3,0
2025-03-16 12:15:33,1.5,33.8,36.375,4.22,157.79,0.04,8382,python3,0
2025-03-16 12:15:35,2.0,33.9,42.625,4.21,157.76,0.04,8382,python3,0
2025-03-16 12:15:37,1.5,33.9,39.375,4.21,157.72,0.04,8382,python3,0
2025-03-16 12:15:39,1.0,33.9,36.5,4.21,157.68,0.04,8382,python3,0
2025-03-16 12:15:41,2.0,33.9,36.375,4.21,157.64,0.04,8382,python3,0
2025-03-16 12:15:43,3.5,33.9,36.0,4.2,157.6,0.04,1195,gnome-shell,0
2025-03-16 12:15:45,2.5,33.8,36.0,4.2,158.01,0.04,8382,python3,0
2025-03-16 12:15:47,2.5,33.9,43.875,4.2,157.97,0.04,8382,python3,0
2025-03-16 12:15:49,1.5,33.9,40.625,4.2,157.94,0.04,8382,python3,0
2025-03-16 12:15:51,1.5,33.9,37.5,4.19,157.91,0.04,8382,python3,0
2025-03-16 12:15:53,1.0,33.9,36.375,4.19,157.87,0.04,1086,mysqld,0
2025-03-16 12:15:55,1.0,33.9,36.0,4.19,157.83,0.04,1195,gnome-shell,0
2025-03-16 12:15:57,2.0,33.9,36.0,4.19,157.81,0.04,8382,python3,0
2025-03-16 12:15:59,3.5,33.9,43.125,4.18,157.87,0.04,8382,python3,0
2025-03-16 12:16:01,1.0,33.9,39.875,4.18,157.84,0.04,8382,python3,0
2025-03-16 12:16:03,1.5,33.8,36.75,4.18,157.81,0.04,8382,python3,0
2025-03-16 12:16:05,1.0,33.8,36.5,4.18,157.77,0.04,8382,python3,0
2025-03-16 12:16:07,1.0,33.8,36.25,4.18,157.73,0.04,1195,gnome-shell,0
2025-03-16 12:16:09,2.5,33.8,43.375,4.17,158.08,0.04,8382,python3,0
2025-03-16 12:16:11,1.0,33.8,40.125,4.17,158.04,0.04,8382,python3,0
2025-03-16 12:16:13,1.5,33.8,37.125,4.17,158.0,0.04,1086,mysqld,0
2025-03-16 12:16:15,1.5,33.8,36.125,4.17,158.06,0.04,8382,python3,0
2025-03-16 12:16:18,3.5,33.8,36.0,4.16,158.02,0.04,1195,gnome-shell,0
2025-03-16 12:16:20,2.0,33.8,36.0,4.16,157.98,0.04,1086,mysqld,0
2025-03-16 12:16:22,2.5,33.8,42.625,4.16,157.94,0.04,8382,python3,0
2025-03-16 12:16:24,1.5,33.8,39.375,4.16,158.0,0.04,8382,python3,0
2025-03-16 12:16:26,1.5,33.8,36.5,4.15,157.96,0.04,8382,python3,0
2025-03-16 12:16:28,1.5,33.8,36.25,4.15,157.92,0.04,8382,python3,0
2025-03-16 12:16:30,1.5,33.8,35.875,4.15,157.88,0.04,8382,python3,0
2025-03-16 12:16:32,3.0,33.8,35.875,4.15,157.84,0.04,8382,python3,0
2025-03-16 12:16:34,2.5,33.8,42.75,4.14,157.81,0.04,8382,python3,0
2025-03-16 12:36:03,10.2,34.0,51.875,15.88,194.53,0.0,1,systemd,0
2025-03-16 12:36:05,8.8,34.0,48.875,5.23,125.64,0.0,1195,gnome-shell,0
2025-03-16 12:36:07,3.6,34.0,45.625,3.12,109.37,0.0,1195,gnome-shell,0
2025-03-16 12:36:09,4.0,34.0,42.375,2.23,164.85,0.0,1195,gnome-shell,0
2025-03-16 12:36:11,8.2,34.0,39.125,1.73,147.62,0.0,1195,gnome-shell,0
2025-03-16 12:36:13,8.2,34.0,37.5,1.42,168.54,0.0,1195,gnome-shell,0
2025-03-16 12:36:15,3.0,34.1,44.25,1.2,156.66,0.0,1195,gnome-shell,0
2025-03-16 12:36:17,3.0,34.1,41.0,1.04,156.5,0.0,1195,gnome-shell,0
2025-03-16 12:36:19,5.6,34.1,37.875,0.92,148.13,0.0,1195,gnome-shell,0
2025-03-16 12:36:21,9.8,34.1,37.25,0.82,141.75,0.0,1195,gnome-shell,0
2025-03-16 12:36:23,24.9,34.1,56.0,0.74,136.48,0.1,1195,gnome-shell,0
2025-03-16 12:36:26,9.2,34.1,52.875,0.68,132.44,0.09,1195,gnome-shell,0
2025-03-16 12:36:28,7.2,34.1,49.625,0.62,129.68,0.08,1195,gnome-shell,0
2025-03-16 12:36:30,9.7,34.1,46.5,0.58,126.47,0.08,1195,gnome-shell,0
2025-03-16 12:36:32,3.0,34.1,43.25,0.54,123.69,0.07,1195,gnome-shell,0
2025-03-16 12:36:34,6.2,34.1,40.25,0.5,121.41,0.07,1195,gnome-shell,0
2025-03-16 12:36:36,5.6,34.1,37.5,0.47,119.22,0.06,1195,gnome-shell,0
2025-03-16 12:36:38,8.2,34.1,44.875,1.45,121.1,0.06,1195,gnome-shell,0
2025-03-16 12:36:40,3.6,34.1,41.625,1.37,119.91,0.05,1195,gnome-shell,0
2025-03-16 12:36:42,2.0,34.1,38.5,1.3,160.84,0.05,11699,python3,0
2025-03-16 12:36:44,1.5,34.1,37.0,1.24,158.12,0.05,11699,python3,0
2025-03-16 12:36:46,1.0,34.1,37.0,1.18,162.63,0.05,11699,python3,0
2025-03-16 12:36:48,2.5,34.1,36.875,1.13,159.37,0.04,11699,python3,0
2025-03-16 12:36:50,2.5,34.1,43.375,1.08,158.22,0.04,11699,python3,0
2025-03-16 12:36:52,1.5,34.1,40.125,1.03,168.77,0.04,11699,python3,0
2025-03-16 12:36:54,3.5,34.1,37.0,0.99,171.01,0.04,1195,gnome-shell,0
2025-03-16 12:36:56,1.5,34.1,43.5,0.96,169.25,0.04,1086,mysqld,0
2025-03-16 12:36:58,1.0,34.1,40.375,0.92,166.32,0.04,11699,python3,0
2025-03-16 12:37:00,2.5,34.1,37.25,0.89,163.51,0.04,11699,python3,0
2025-03-16 12:37:02,2.0,34.1,43.625,0.86,161.56,0.03,11699,python3,0
2025-03-16 12:37:04,1.5,34.1,40.375,0.83,159.35,0.03,11699,python3,0
2025-03-16 12:37:06,2.0,34.1,37.375,0.81,157.04,0.03,11699,python3,0
2025-03-16 12:37:09,3.0,34.1,36.5,0.78,154.83,0.03,1195,gnome-shell,0
2025-03-16 12:37:11,3.0,34.0,36.375,0.76,152.83,0.03,11699,python3,0
2025-03-16 12:37:13,3.0,34.1,43.0,0.73,150.88,0.03,11699,python3,0
2025-03-16 12:37:15,1.0,34.1,39.875,0.71,149.24,0.03,11699,python3,0
2025-03-16 12:37:17,1.5,34.1,36.75,0.69,164.86,0.03,11699,python3,0
2025-03-16 12:37:19,1.5,34.1,36.375,0.68,162.79,0.03,11699,python3,0
2025-03-16 12:37:21,3.0,34.1,36.375,0.66,160.78,0.03,1195,gnome-shell,0
2025-03-16 12:37:23,3.0,34.1,36.25,0.64,158.94,0.05,11699,python3,0
2025-03-16 12:37:25,2.0,34.1,43.375,0.63,157.16,0.05,11699,python3,0
2025-03-16 12:37:27,1.0,34.1,40.25,0.61,155.6,0.05,11699,python3,0
2025-03-16 12:37:29,1.5,34.1,37.125,0.6,154.0,0.05,11699,python3,0
2025-03-16 12:37:31,1.5,34.1,36.5,0.58,152.42,0.05,11699,python3,0
2025-03-16 12:37:33,1.0,34.1,36.125,0.57,154.73,0.05,1195,gnome-shell,0
2025-03-16 12:37:35,2.0,34.1,42.125,0.56,154.23,0.04,1086,mysqld,0
2025-03-16 12:37:37,2.0,34.1,48.625,0.55,152.77,0.04,11699,python3,0
2025-03-16 12:37:39,1.5,34.1,45.375,0.53,151.49,0.04,11699,python3,0
2025-03-16 12:37:41,1.5,34.1,42.25,0.52,153.01,0.04,11699,python3,0
2025-03-16 12:37:43,1.5,34.1,39.125,0.51,151.74,0.04,994,pulseaudio,0
2025-03-16 12:37:45,1.0,34.1,36.125,0.5,150.46,0.04,1195,gnome-shell,0
2025-03-16 12:37:47,2.0,34.1,35.875,0.49,149.25,0.04,11699,python3,0
2025-03-16 12:37:49,2.0,34.2,42.625,0.48,148.05,0.04,11699,python3,0
2025-03-16 12:37:52,1.5,34.2,39.5,0.47,147.01,0.04,11699,python3,0
2025-03-16 12:37:54,1.5,34.2,36.375,0.47,165.63,0.04,994,pulseaudio,0
2025-03-16 12:37:56,3.0,34.2,35.75,0.46,164.24,0.04,1195,gnome-shell,0
2025-03-16 12:37:58,2.0,34.2,35.75,0.45,162.87,0.04,11699,python3,0
2025-03-16 12:38:00,2.0,34.2,42.375,0.44,161.59,0.04,11699,python3,0
2025-03-16 12:38:02,1.5,34.2,39.125,0.43,160.39,0.03,11699,python3,0
2025-03-16 12:38:04,2.0,34.2,36.125,0.43,161.43,0.03,11699,python3,0
2025-03-16 12:38:06,1.0,34.2,36.0,0.42,160.29,0.03,11699,python3,0
2025-03-16 12:38:08,3.0,34.2,35.75,0.41,159.56,0.03,1195,gnome-shell,0
2025-03-16 12:38:10,2.0,34.2,35.75,0.41,158.4,0.03,11699,python3,0
2025-03-16 12:38:12,2.0,34.2,42.625,0.4,165.46,0.03,11699,python3,0
2025-03-16 12:38:14,1.0,34.2,39.375,0.39,164.4,0.03,11699,python3,0
2025-03-16 12:38:16,1.0,34.2,36.375,0.39,163.24,0.03,11699,python3,0
2025-03-16 12:38:18,1.5,34.2,35.625,0.38,162.1,0.03,1086,mysqld,0
2025-03-16 12:38:20,1.5,34.2,35.625,0.38,160.98,0.03,11699,python3,0
2025-03-16 12:38:22,3.0,34.2,35.625,0.37,159.89,0.04,1086,mysqld,0
2025-03-16 12:38:24,1.5,34.2,41.875,0.37,158.87,0.04,11699,python3,0
2025-03-16 12:38:26,2.0,34.2,38.75,0.36,157.92,0.04,11699,python3,0
2025-03-16 12:38:28,1.5,34.2,35.875,0.36,162.95,0.04,11699,python3,0
2025-03-16 12:38:30,1.0,34.2,42.0,0.35,161.96,0.04,11699,python3,0
2025-03-16 12:38:32,1.0,34.2,38.875,0.35,160.93,0.04,1195,gnome-shell,0
2025-03-16 12:38:35,2.5,34.2,35.875,0.34,159.92,0.04,11699,python3,0
2025-03-16 12:38:37,2.0,34.2,42.375,0.34,158.97,0.04,11699,python3,0
2025-03-16 12:38:39,1.0,34.2,39.25,0.33,158.1,0.04,1086,mysqld,0
2025-03-16 12:38:41,1.5,34.2,36.125,0.33,157.58,0.04,11699,python3,0
2025-03-16 12:38:43,3.5,34.2,35.75,0.32,158.92,0.04,1195,gnome-shell,0
2025-03-16 12:38:45,2.0,34.2,35.625,0.32,158.05,0.04,11699,python3,0
2025-03-16 12:38:47,2.0,34.2,35.625,0.32,157.16,0.04,994,pulseaudio,0
2025-03-16 12:38:49,2.0,34.2,42.25,0.31,156.32,0.04,11699,python3,0
2025-03-16 12:38:51,1.0,34.2,39.125,0.31,155.54,0.04,1086,mysqld,0
2025-03-16 12:38:53,1.5,34.2,36.0,0.3,154.76,0.04,11699,python3,0
2025-03-16 12:38:55,1.0,34.2,35.75,0.3,154.04,0.04,11699,python3,0
2025-03-16 12:38:57,2.0,34.2,35.5,0.3,153.24,0.04,11699,python3,0
2025-03-16 12:38:59,2.5,34.2,35.5,0.29,152.45,0.04,11699,python3,0
2025-03-16 12:39:01,2.0,34.2,42.625,0.29,151.71,0.03,11699,python3,0
2025-03-16 12:39:03,1.0,34.2,39.375,0.29,151.03,0.03,11699,python3,0
2025-03-16 12:39:05,1.0,34.2,36.125,0.28,160.75,0.03,11699,python3,0
2025-03-16 12:39:07,1.0,34.2,35.5,0.28,159.97,0.03,994,pulseaudio,0
2025-03-16 12:39:09,1.5,34.2,35.5,0.28,159.16,0.03,11699,python3,0
2025-03-16 12:39:11,2.0,34.2,35.5,0.36,158.37,0.03,11699,python3,0
2025-03-16 12:39:13,2.0,34.1,42.625,0.36,157.92,0.03,11699,python3,0
2025-03-16 12:39:15,1.5,34.2,39.375,0.35,157.22,0.03,11699,python3,0
2025-03-16 12:39:18,3.0,34.1,36.125,0.35,156.48,0.03,11699,python3,0
2025-03-16 12:39:20,7.7,34.1,35.5,0.34,157.46,0.03,11675,gnome-terminal-server,0
2025-03-16 12:39:22,7.1,34.1,35.5,0.34,156.77,0.03,11675,gnome-terminal-server,0
2025-03-16 12:39:24,11.9,34.1,42.375,0.34,156.04,0.04,11675,gnome-terminal-server,0
2025-03-16 12:39:26,10.3,34.1,39.125,0.33,155.41,0.04,11675,gnome-terminal-server,0
2025-03-16 12:39:28,8.2,34.1,36.125,0.33,154.73,0.04,11675,gnome-terminal-server,0
2025-03-16 12:39:30,2.5,34.1,35.625,0.33,154.07,0.04,1195,gnome-shell,0
2025-03-16 12:39:32,2.0,34.1,35.625,0.32,160.52,0.04,11699,python3,0
2025-03-16 12:39:34,2.5,34.1,35.625,0.32,159.85,0.04,11699,python3,0
2025-03-16 12:39:36,2.5,34.2,42.125,0.32,159.14,0.04,11699,python3,0
2025-03-16 12:39:38,2.0,34.2,38.875,0.31,158.51,0.04,11699,python3,0
2025-03-16 12:39:40,1.5,34.2,35.75,0.31,159.92,0.04,11699,python3,0
2025-03-16 12:39:42,1.5,34.2,35.5,0.31,159.24,0.04,11699,python3,0
2025-03-16 12:39:44,1.5,34.2,35.5,0.31,158.58,0.04,1195,gnome-shell,0
2025-03-16 12:39:46,2.5,34.1,35.5,0.3,158.19,0.04,11699,python3,0
2025-03-16 12:39:48,2.0,34.1,43.625,0.3,157.53,0.04,11699,python3,0
2025-03-16 12:39:50,1.0,34.1,40.375,0.3,156.96,0.04,11699,python3,0
2025-03-16 12:39:52,1.0,34.1,37.25,0.29,156.57,0.04,11699,python3,0
2025-03-16 12:39:55,1.5,34.1,35.375,0.29,157.43,0.04,1195,gnome-shell,0
2025-03-16 12:39:57,3.0,34.1,42.0,0.29,156.87,0.04,994,pulseaudio,0
2025-03-16 12:39:59,2.0,34.1,39.25,0.29,156.45,0.04,11699,python3,0
2025-03-16 12:40:01,2.0,34.1,36.125,0.28,157.27,0.03,11699,python3,0
2025-03-16 12:40:03,1.0,34.1,35.5,0.28,156.7,0.03,11699,python3,0
2025-03-16 12:40:05,1.0,34.1,43.0,0.28,156.37,0.03,690,udisksd,0
2025-03-16 12:40:07,3.0,34.1,39.75,0.28,155.96,0.03,1195,gnome-shell,0
2025-03-16 12:40:09,2.0,34.1,36.75,0.28,155.46,0.03,11699,python3,0
2025-03-16 12:40:11,2.5,34.1,42.875,0.27,155.18,0.03,11699,python3,0
2025-03-16 12:40:13,1.0,34.1,39.625,0.27,154.65,0.03,11699,python3,0
2025-03-16 12:40:15,1.5,34.1,36.625,0.27,154.15,0.03,1086,mysqld,0
2025-03-16 12:40:17,1.5,34.1,35.5,0.27,161.43,0.03,11699,python3,0
2025-03-16 12:40:19,1.0,34.1,41.75,0.26,160.85,0.03,11699,python3,0
2025-03-16 12:40:21,2.5,34.1,38.625,0.26,160.28,0.03,994,pulseaudio,0
2025-03-16 12:40:23,2.6,34.1,45.125,0.26,159.71,0.04,994,pulseaudio,0
2025-03-16 12:40:25,1.5,34.1,41.875,0.26,159.18,0.04,11699,python3,0
2025-03-16 12:40:27,1.5,34.1,38.875,0.26,158.65,0.04,11699,python3,0
2025-03-16 12:40:29,1.5,34.1,35.875,0.25,159.27,0.04,11699,python3,0
2025-03-16 12:40:31,1.5,34.1,35.75,0.25,158.75,0.04,1195,gnome-shell,0
2025-03-16 12:40:33,2.5,34.1,35.75,0.25,158.21,0.04,11699,python3,0
2025-03-16 12:40:35,2.0,34.1,42.875,0.25,157.67,0.04,11699,python3,0
2025-03-16 12:40:37,0.5,34.1,39.625,0.25,157.17,0.04,11699,python3,0
2025-03-16 12:40:40,1.0,34.1,36.375,0.24,156.67,0.04,1086,mysqld,0
2025-03-16 12:40:42,3.0,34.1,35.5,0.24,156.15,0.04,11699,python3,0
2025-03-16 12:40:44,2.0,34.1,35.5,0.24,155.64,0.04,11699,python3,0
2025-03-16 12:40:46,3.0,34.1,42.25,0.24,155.15,0.04,11699,python3,0
2025-03-16 12:40:48,1.5,34.1,39.0,0.24,154.7,0.04,11699,python3,0
2025-03-16 12:40:50,1.0,34.1,35.875,0.24,154.44,0.04,11699,python3,0
2025-03-16 12:40:52,1.5,34.1,35.5,0.23,160.63,0.04,11699,python3,0
2025-03-16 12:40:54,3.0,34.1,35.5,0.23,160.15,0.04,1195,gnome-shell,0
2025-03-16 12:40:56,2.5,34.1,35.5,0.23,159.63,0.04,11699,python3,0
2025-03-16 12:40:58,2.5,34.1,42.375,0.23,159.13,0.04,11699,python3,0
2025-03-16 12:41:00,1.0,34.1,39.125,0.23,158.67,0.04,994,pulseaudio,0
2025-03-16 12:41:02,1.5,34.1,36.0,0.23,158.18,0.03,1086,mysqld,0
2025-03-16 12:41:04,1.0,34.1,35.5,0.23,157.71,0.03,11699,python3,0
2025-03-16 12:41:06,1.5,34.1,35.5,0.22,158.32,0.03,1195,gnome-shell,0
2025-03-16 12:41:08,2.0,34.1,35.5,0.22,157.87,0.03,11699,python3,0
2025-03-16 12:41:10,2.0,34.1,43.625,0.22,157.41,0.03,11699,python3,0
2025-03-16 12:41:12,2.0,34.1,40.375,0.22,156.98,0.03,11699,python3,0
2025-03-16 12:41:14,1.0,34.1,37.25,0.22,156.52,0.03,11699,python3,0
2025-03-16 12:41:16,1.0,34.1,35.5,0.22,156.07,0.03,11699,python3,0
2025-03-16 12:41:18,1.5,34.1,35.5,0.21,155.62,0.03,11699,python3,0
2025-03-16 12:41:20,2.5,34.1,35.375,0.21,155.17,0.03,1086,mysqld,0
2025-03-16 12:41:23,2.6,34.1,41.875,0.21,154.92,0.04,11699,python3,0
2025-03-16 12:41:25,1.5,34.1,38.625,0.21,154.52,0.04,11699,python3,0
2025-03-16 12:41:27,2.5,34.1,35.625,0.21,154.1,0.04,11699,python3,0
2025-03-16 12:41:29,3.0,34.1,35.375,0.21,159.73,0.04,11699,python3,0
2025-03-16 12:41:31,1.0,34.1,35.25,0.21,159.28,0.04,11699,python3,0
2025-03-16 12:41:33,2.0,34.1,35.25,0.21,158.82,0.04,11699,python3,0
2025-03-16 12:41:35,2.0,34.1,42.375,0.2,158.38,0.04,11699,python3,0
2025-03-16 12:41:37,1.0,34.1,39.25,0.2,157.98,0.04,11699,python3,0
2025-03-16 12:41:39,1.5,34.1,36.25,0.2,157.56,0.04,11699,python3,0
2025-03-16 12:41:41,1.0,34.1,35.5,0.2,158.16,0.04,11699,python3,0
2025-03-16 12:41:43,1.0,34.1,35.5,0.2,157.75,0.04,11699,python3,0
2025-03-16 12:41:45,2.0,34.1,35.5,0.2,157.32,0.04,11699,python3,0
2025-03-16 12:41:47,3.0,34.1,42.125,0.2,156.91,0.04,11699,python3,0
2025-03-16 12:41:49,2.0,34.1,38.875,0.2,156.52,0.04,1086,mysqld,0
2025-03-16 12:41:51,1.5,34.1,35.875,0.19,156.14,0.04,1086,mysqld,0
2025-03-16 12:41:53,1.5,34.1,35.5,0.19,155.78,0.04,11699,python3,0
2025-03-16 12:41:55,1.0,34.1,35.5,0.19,155.37,0.04,11699,python3,0
2025-03-16 12:41:57,2.0,34.1,35.5,0.19,154.97,0.04,994,pulseaudio,0
2025-03-16 12:41:59,2.5,34.1,42.125,0.19,154.6,0.04,11699,python3,0
2025-03-16 12:42:01,1.0,34.1,39.125,0.19,154.43,0.03,11699,python3,0
2025-03-16 12:42:03,1.5,34.1,36.0,0.19,159.09,0.03,1086,mysqld,0
2025-03-16 12:42:06,3.0,34.1,35.375,0.19,158.71,0.03,1195,gnome-shell,0
2025-03-16 12:42:08,3.0,34.1,35.25,0.19,158.43,0.03,11699,python3,0
2025-03-16 12:42:10,2.0,34.1,42.625,0.18,158.04,0.03,11699,python3,0
2025-03-16 12:42:12,1.5,34.1,39.375,0.18,159.16,0.03,11699,python3,0
2025-03-16 12:42:14,1.0,34.1,36.375,0.18,158.8,0.03,11699,python3,0
2025-03-16 12:42:16,1.5,34.1,35.625,0.18,158.4,0.03,1086,mysqld,0
2025-03-16 12:42:18,3.5,34.1,35.5,0.18,158.91,0.03,1195,gnome-shell,0
2025-03-16 12:42:20,2.5,34.1,35.5,0.18,158.54,0.03,11699,python3,0
2025-03-16 12:42:22,2.0,34.1,42.125,0.18,158.15,0.03,11699,python3,0
2025-03-16 12:42:24,2.0,34.2,38.875,0.18,157.8,0.04,11699,python3,0
2025-03-16 12:42:26,1.5,34.2,35.875,0.18,157.43,0.04,11699,python3,0
2025-03-16 12:42:28,2.0,34.2,35.5,0.18,157.05,0.04,11699,python3,0
2025-03-16 12:42:30,1.0,34.2,35.5,0.18,156.69,0.04,1195,gnome-shell,0
2025-03-16 12:42:32,2.0,34.2,35.5,0.17,156.32,0.04,11699,python3,0
2025-03-16 12:42:34,2.5,34.2,42.375,0.17,155.96,0.04,11699,python3,0
2025-03-16 12:42:36,1.0,34.2,39.125,0.17,155.64,0.04,1086,mysqld,0
2025-03-16 12:42:38,1.0,34.2,36.125,0.17,155.29,0.04,11699,python3,0
2025-03-16 12:42:40,1.0,34.2,35.5,0.17,158.86,0.04,11699,python3,0
2025-03-16 12:42:42,1.0,34.2,35.5,0.17,158.51,0.04,1086,mysqld,0
2025-03-16 12:42:44,2.5,34.2,35.5,0.17,158.14,0.04,11699,python3,0
2025-03-16 12:42:46,2.0,34.2,42.125,0.17,157.77,0.04,11699,python3,0
2025-03-16 12:42:48,1.5,34.2,38.875,0.17,157.45,0.04,11699,python3,0
2025-03-16 12:42:50,1.5,34.2,35.75,0.17,157.1,0.04,11699,python3,0
2025-03-16 12:42:53,3.5,34.2,35.5,0.17,157.55,0.04,11699,python3,0
2025-03-16 12:42:55,2.0,34.2,35.375,0.16,157.21,0.04,11699,python3,0
2025-03-16 12:42:57,2.5,34.2,42.125,0.16,156.85,0.04,11699,python3,0
2025-03-16 12:42:59,1.5,34.2,38.875,0.16,156.51,0.04,11699,python3,0
2025-03-16 12:43:01,1.0,34.2,35.875,0.16,156.16,0.04,1086,mysqld,0
2025-03-16 12:43:03,1.0,34.2,35.5,0.16,155.8,0.03,11699,python3,0
2025-03-16 12:43:05,2.5,34.2,35.25,0.16,155.43,0.03,1195,gnome-shell,0
